130302124,2
130302164,2
130302180,2
130302284,2
130302620,2
130317332,2
130340584,2
130340700,2
130340980,2
130401284,2
130401516,2
130401728,2
130401780,2
130401808,2
130401876,2
130402264,2
130402516,2
130402528,2
130402540,2
130402556,2
130402572,2
130448160,2
130448200,2
130448244,2
130448264,2
130448332,2
130448480,2
130448484,2
130448500,2
130448568,2
130448632,2
130448648,2
130448652,2
130448672,2
130497612,2
130497704,2
130497708,2
130497800,2
130497860,2
130497924,2
130498004,2
130498088,2
130498112,2
130498120,2
130574188,2
130577680,2
130577700,2
130577880,2
130578204,2
130578280,2
130578384,2
130578532,2
130578600,2
130578640,2
130578880,2
130578948,2
130579040,2
130579112,2
130579152,2
130579364,2
130579440,2
130579548,2
130579732,2
130579864,2
130580000,3
130580052,2
130580076,2
130580316,2
130581004,2
130581196,2
130581276,2
130677032,2
130677136,2
130677180,2
130677272,2
130677344,2
130677480,2
130677508,2
130677624,2
130677640,2
130677792,2
130677824,2
130677916,2
130678076,2
130678112,2
130678188,2
130678220,2
130678256,2
130678496,2
130757364,2
130757568,2
130757948,2
130757996,2
130758024,2
130758052,2
130758056,2
130758068,2
130758152,2
130758276,2
130758320,2
130758396,2
130758400,2
130758420,2
130758460,2
130758484,2
130758588,2
130758620,2
130758664,2
130758688,2
130759312,2
130759348,2
130759396,2
130759580,2
130759604,2
130841016,2
130841580,2
130841620,2
130841788,2
130841960,2
130842020,2
130842076,2
130842092,2
130842376,2
130842512,2
130842612,2
130842676,2
130842712,2
130842740,2
130842888,2
130842964,2
130843004,2
130843180,2
130916256,2
130916712,2
130916840,2
130917000,2
130917048,2
130917108,2
130917236,2
130917272,2
130917296,2
130980464,2
130980816,2
130980972,2
130981068,2
130981148,2
130981164,2
131045408,2
131045412,2
131045464,2
131045500,2
131045624,2
131045732,2
131045756,2
131045796,2
131045936,2
131046044,2
131046112,2
131046160,2
131123784,2
131124728,2
131125764,2
131126608,2
131126996,2
131127668,2
131128168,2
131128184,2
131128740,2
131128808,2
131129176,2
131130012,2
131130528,2
131130732,2
131131304,2
131131496,2
131137144,2
131137200,2
131137244,2
131228992,2
131229076,2
131229168,2
131229632,2
131229772,2
131229876,2
131229880,2
131229920,2
131230040,2
131230100,3
131230176,2
131230404,2
131230440,2
131230716,2
131230724,2
131230796,2
131230988,2
131231228,2
131315004,2
131329600,2
131329640,2
131329720,2
131329980,2
131330076,2
131330228,2
131330332,2
131330732,2
131330916,2
131331036,2
131448864,2
131448904,2
131449048,2
131449240,3
131449260,2
131449432,2
131449832,2
131591528,2
131592400,2
131592412,3
131592932,2
131593132,2
131593752,2
131593912,2
131707928,2
131708364,2
131708444,2
131708576,2
131708628,2
131708764,2
131708824,2
131813468,2
131813584,2
131813912,2
131814000,2
131814136,2
131814168,2
131814180,2
131814300,2
131814348,2
131956776,2
131957028,2
131957140,2
131957576,2
132111444,2
132111736,2
132111764,2
132112020,2
132112460,2
132112464,3
132112624,2
132112796,2
132113060,2
132113236,2
132113252,2
132299960,2
132305048,2
132305100,2
132305312,2
132305440,2
132305836,2
132306344,2
132306416,2
132306460,2
132306560,2
132307056,2
132307336,2
132314920,2
132494672,2
132496848,2
132498540,2
132528540,2
132529000,2
132529324,2
132529412,2
132529460,2
132529540,2
132530252,2
132530880,2
132531356,2
132750572,2
132752736,2
132753168,2
132753320,2
132753956,2
132754520,2
132755216,2
132755324,2
132755872,2
133001864,2
133002080,2
133002552,2
133003592,2
133003612,2
133235248,2
133235672,2
133235688,2
133235792,2
133236136,2
133236236,2
133236244,2
133236520,2
133236660,2
133236760,2
133236772,2
133236940,2
133237008,2
133499880,2
133522728,2
133522900,2
133523160,2
133523520,2
133523568,2
133523628,2
133524004,2
133524260,2
133524460,2
133524476,2
133524692,2
133525084,2
133525252,2
133525324,2
133525628,2
133525680,2
133525716,2
133525832,2
133785464,2
133792840,2
133803480,2
133825008,2
133826348,2
133826560,2
133828084,2
133828156,2
133829416,2
133829804,2
133830016,2
133830424,2
133830696,2
133830752,2
134108468,2
134112196,2
134137848,2
134138064,2
134138168,2
134139044,2
134139604,2
134140188,2
134391488,2
134403232,2
134439948,2
134468288,2
134468428,2
134469224,2
134469440,2
134470020,2
134470032,2
134470140,2
134470168,2
134470292,3
134470496,2
134470824,2
134810068,2
134810980,2
134811536,2
134811940,2
134812112,2
134812292,2
134813628,2
134814316,2
135228792,2
135229056,2
135229316,2
135230052,2
135230904,2
135231028,2
135231172,2
135231392,2
135231624,2
135231788,2
135231920,2
135232060,2
135564712,2
135564984,2
135565244,2
135565540,2
135566056,2
135863524,2
135863656,2
135863716,2
135863828,2
135864924,2
136061644,2
136062052,2
136214164,2
136222772,2
136239048,2
136266452,2
136275252,2
136279876,2
136280776,2
136343464,2
136343636,2
136343776,2
136344440,2
136345888,2
136346028,2
136346272,2
136347088,2
136354848,2
136730160,2
136731764,2
136732016,2
136732084,2
136732524,2
136732548,2
136734232,2
136734848,2
136735092,2
136736932,2
136737680,2
137057848,2
137057940,2
137059084,2
137328440,2
137328792,2
137328856,2
137329536,2
137610372,2
137620652,2
137621852,2
137622248,2
137623120,2
137959936,2
137960416,2
137961284,2
137961556,2
137961596,2
137961620,2
137961652,2
137961800,2
138258388,2
138258916,2
138259068,2
138259268,2
138259444,2
138259600,2
138259884,2
138260492,2
138260792,2
138261352,2
138262660,2
138327516,2
138516156,2
138516264,2
138516460,2
138516732,2
138517372,2
138517748,2
138518260,2
138518532,2
138518612,2
138519064,2
138519380,2
138746028,2
138746036,2
138746060,2
138746252,2
138746416,2
138746840,2
138746980,2
138747108,2
138747988,2
138947260,2
138947300,2
138947468,2
138947520,2
138947748,2
138949116,2
138950108,2
139115456,2
139116068,2
139116100,2
139116588,2
139117636,2
139119648,2
139120672,2
139121204,2
139305928,2
139544936,2
139545500,2
139545928,2
139546200,2
139546716,2
139548120,2
139548652,2
139548852,2
139549148,3
139550172,2
139794812,2
139794872,2
139795304,2
139795360,2
139795564,2
139797340,2
139797608,2
139797708,2
139797860,2
140005492,2
140005800,2
140006088,2
140006964,2
140007400,2
140007732,2
140197988,2
140198376,2
140198736,2
140200116,2
140371416,2
140371668,2
140371740,2
140371996,2
140372188,2
140372288,2
140372692,2
140517068,2
140517300,2
140518208,2
140518392,2
140519028,2
140519256,2
140694684,2
140694888,2
140695944,2
140696136,2
140894032,2
140894052,2
140894680,2
140894956,2
140894976,2
140895044,2
140895100,2
141021840,2
141073824,2
141074432,2
141074496,2
141074572,2
141074836,2
141075040,2
141075048,2
141075132,2
141075768,2
141075796,2
141075804,2
141076004,2
141237620,2
141238184,2
141238500,2
141238984,2
141239104,2
141239188,2
141239284,2
141384132,2
141384976,2
141385056,2
141385152,2
141385356,2
141385524,2
141385532,2
141385744,2
141519080,2
141519248,2
141520200,2
141520400,2
141520464,2
141520820,2
141520876,2
141638084,2
141638248,2
141638456,2
141638720,2
141639088,2
141639132,2
141639204,2
141791328,2
141791416,2
141791936,2
141792480,2
141967736,2
141967776,2
141967928,2
142126656,2
